CAGR,AnnVol,Sharpe,MaxDD
-0.049525,0.130061,-0.325221,-0.710791
-0.098672,0.126569,-0.757054,-0.833396
0.054909,0.126516,0.485959,-0.367407
-0.093437,0.128494,-0.698780,-0.791710
-0.064603,0.130344,-0.446858,-0.780789
-0.114501,0.128550,-0.881202,-0.866062
-0.102452,0.128250,-0.778266,-0.833389
-0.067955,0.127524,-0.487806,-0.771505
-0.103160,0.127417,-0.790446,-0.851092
-0.133813,0.125696,-1.079461,-0.895583
-0.018782,0.132446,-0.076643,-0.532473
-0.122251,0.128913,-0.946473,-0.887180
-0.057673,0.128429,-0.398116,-0.693364
-0.045217,0.126703,-0.301528,-0.570941
-0.103329,0.127897,-0.788370,-0.825335
-0.082006,0.127292,-0.608240,-0.819291
-0.008554,0.130316,-0.000553,-0.504884
-0.091116,0.130944,-0.663734,-0.809602
-0.029402,0.126039,-0.173540,-0.591283
-0.046412,0.126620,-0.311769,-0.547823
-0.062790,0.126015,-0.451349,-0.676510
-0.001710,0.127663,0.050644,-0.391500
-0.053106,0.129037,-0.358080,-0.676628
-0.063454,0.131950,-0.430483,-0.716099
-0.123047,0.126603,-0.973354,-0.880904
-0.023403,0.125834,-0.125123,-0.512286
-0.087819,0.128010,-0.653650,-0.801810
-0.018520,0.126796,-0.083863,-0.465785
-0.087285,0.129934,-0.637487,-0.791046
-0.109251,0.125564,-0.858234,-0.852475
-0.079680,0.127845,-0.585264,-0.769213
-0.017883,0.123891,-0.083550,-0.661522
-0.041005,0.128500,-0.261344,-0.614004
-0.019733,0.129811,-0.088410,-0.481543
-0.154825,0.132224,-1.205364,-0.941758
-0.045760,0.124778,-0.312790,-0.630309
0.038768,0.127437,0.362397,-0.453594
-0.105550,0.128556,-0.803000,-0.866019
-0.050437,0.129597,-0.334267,-0.701428
-0.082899,0.129146,-0.605189,-0.775503
-0.092868,0.130739,-0.679731,-0.795124
-0.115818,0.128282,-0.894968,-0.861373
-0.016072,0.131947,-0.056573,-0.594250
-0.048636,0.128901,-0.322112,-0.777556
-0.013735,0.123637,-0.049851,-0.475500
-0.027639,0.129089,-0.152329,-0.526591
-0.052148,0.127306,-0.356812,-0.704766
-0.072448,0.126140,-0.532873,-0.701051
-0.054620,0.129762,-0.367686,-0.728913
-0.086783,0.126639,-0.653171,-0.760880
-0.073981,0.127318,-0.539742,-0.792175
-0.066195,0.125820,-0.481112,-0.723971
-0.052903,0.123484,-0.378250,-0.678791
-0.054615,0.129979,-0.366784,-0.739895
-0.085090,0.131888,-0.607951,-0.807353
-0.072616,0.128850,-0.520332,-0.767413
-0.091202,0.129678,-0.672245,-0.799378
-0.059803,0.129823,-0.409831,-0.674156
-0.141872,0.130586,-1.105713,-0.927991
-0.063128,0.125951,-0.454468,-0.723016
-0.072900,0.127353,-0.530353,-0.777903
-0.023650,0.127676,-0.123386,-0.465829
-0.080083,0.130494,-0.574066,-0.776735
0.015338,0.130313,0.182206,-0.363322
-0.048642,0.131500,-0.313142,-0.675308
-0.067449,0.129195,-0.475567,-0.699229
-0.054224,0.126928,-0.375545,-0.645576
-0.080797,0.126054,-0.605021,-0.845075
-0.006840,0.127873,0.010450,-0.444695
-0.062892,0.129662,-0.435861,-0.738756
-0.056878,0.125655,-0.403005,-0.832229
-0.070870,0.129658,-0.501708,-0.745886
-0.063940,0.127149,-0.455817,-0.746078
-0.067284,0.124386,-0.497524,-0.712069
-0.003306,0.127857,0.038180,-0.618776
-0.085409,0.125510,-0.648301,-0.770622
-0.076938,0.130061,-0.550228,-0.767337
-0.045565,0.127155,-0.302928,-0.588588
-0.083481,0.127991,-0.616738,-0.766002
-0.097936,0.129228,-0.732531,-0.819380
-0.098319,0.132112,-0.716885,-0.813971
-0.031577,0.127498,-0.187649,-0.415148
-0.005865,0.128138,0.018343,-0.567581
-0.044838,0.127569,-0.295557,-0.658583
-0.086059,0.128268,-0.637045,-0.791257
-0.089058,0.124981,-0.683472,-0.782673
-0.066874,0.128438,-0.474372,-0.692082
-0.023058,0.124430,-0.125083,-0.596627
-0.048635,0.130941,-0.315000,-0.704579
-0.032612,0.127925,-0.194985,-0.581814
-0.049377,0.128559,-0.329362,-0.667578
-0.016714,0.126620,-0.069604,-0.510436
-0.027564,0.126281,-0.157973,-0.572271
-0.076881,0.129863,-0.550761,-0.790334
-0.073593,0.128563,-0.529946,-0.773174
-0.030022,0.130263,-0.168594,-0.605283
0.010549,0.130262,0.145885,-0.411175
-0.102994,0.128387,-0.782004,-0.852968
-0.072133,0.128030,-0.520426,-0.778247
-0.068159,0.128382,-0.485418,-0.729967
-0.007354,0.125347,0.003959,-0.467536
-0.063976,0.128045,-0.452014,-0.667953
0.009845,0.127650,0.140762,-0.406745
-0.028359,0.129374,-0.157425,-0.482744
-0.053263,0.128742,-0.360510,-0.641541
-0.094205,0.131389,-0.686896,-0.842583
-0.096159,0.132903,-0.693859,-0.826337
-0.063808,0.125585,-0.462000,-0.686169
-0.032560,0.128810,-0.192340,-0.627306
-0.041558,0.130360,-0.260191,-0.552546
0.005000,0.127898,0.103129,-0.430462
-0.107820,0.128201,-0.825371,-0.877760
-0.031435,0.129502,-0.181628,-0.549563
-0.048932,0.123791,-0.343158,-0.593529
-0.071056,0.126672,-0.518254,-0.799437
-0.021827,0.129698,-0.105077,-0.543643
-0.052635,0.126189,-0.365171,-0.811081
-0.021459,0.126844,-0.107394,-0.497485
-0.038113,0.127628,-0.240436,-0.563664
-0.049044,0.132784,-0.312045,-0.661521
-0.070820,0.126479,-0.517268,-0.690816
-0.093315,0.128018,-0.700803,-0.792489
-0.011907,0.127365,-0.030227,-0.530415
-0.093660,0.129243,-0.695912,-0.802858
-0.108478,0.129116,-0.824281,-0.847775
-0.071973,0.126457,-0.527138,-0.732031
-0.053155,0.130780,-0.351930,-0.822523
-0.075138,0.130165,-0.534630,-0.764278
-0.055917,0.131073,-0.373147,-0.697736
-0.051903,0.128433,-0.350540,-0.620840
-0.083852,0.128502,-0.616919,-0.774059
-0.057251,0.128108,-0.395899,-0.678219
-0.073680,0.129341,-0.526706,-0.705800
-0.102035,0.127016,-0.783322,-0.881494
-0.077841,0.131422,-0.550537,-0.788867
-0.041056,0.129694,-0.258163,-0.688469
-0.110968,0.129452,-0.843416,-0.880869
0.011375,0.126660,0.152764,-0.421213
-0.092334,0.131837,-0.668542,-0.841979
-0.107144,0.126486,-0.832363,-0.845179
-0.048933,0.128487,-0.325953,-0.795977
-0.001984,0.125407,0.047043,-0.502529
-0.032947,0.122647,-0.211599,-0.521153
-0.081196,0.133054,-0.569601,-0.827228
-0.024641,0.126777,-0.133220,-0.603527
-0.018772,0.131169,-0.078660,-0.559855
0.032611,0.127409,0.315721,-0.399046
-0.104249,0.131193,-0.773200,-0.862227
-0.082374,0.127838,-0.608182,-0.771844
-0.087587,0.128634,-0.647862,-0.791861
-0.074562,0.130453,-0.528422,-0.777940
-0.095079,0.129278,-0.707769,-0.856559
-0.111348,0.127396,-0.862554,-0.867392
-0.051229,0.127570,-0.348111,-0.598730
0.000756,0.125672,0.069032,-0.436203
-0.078821,0.128636,-0.573594,-0.779647
0.003592,0.128489,0.092374,-0.566901
-0.067344,0.126348,-0.488274,-0.772964
0.007959,0.127924,0.126159,-0.426050
-0.046860,0.131031,-0.300481,-0.665624
-0.044080,0.127459,-0.289717,-0.721868
-0.059968,0.128522,-0.416715,-0.706880
-0.078128,0.131116,-0.554548,-0.843673
-0.029150,0.128678,-0.165345,-0.612605
-0.015897,0.129436,-0.058894,-0.628696
-0.046755,0.129085,-0.306182,-0.587757
-0.062821,0.128814,-0.439018,-0.739337
-0.092912,0.130218,-0.683372,-0.855621
0.023370,0.127428,0.245189,-0.547221
-0.038991,0.131363,-0.236808,-0.572099
-0.061343,0.125591,-0.441022,-0.751345
-0.076127,0.131149,-0.537868,-0.757141
-0.101788,0.125678,-0.790934,-0.831965
-0.073788,0.129478,-0.526954,-0.831569
-0.053289,0.127213,-0.366591,-0.739708
-0.018874,0.130025,-0.081307,-0.579298
-0.067975,0.131201,-0.470670,-0.728898
-0.058774,0.126371,-0.415851,-0.642136
-0.060212,0.127414,-0.423379,-0.700989
0.028872,0.127230,0.287526,-0.453513
-0.103093,0.127932,-0.786164,-0.853476
0.023354,0.125436,0.246959,-0.336468
-0.063809,0.130543,-0.439521,-0.773250
-0.039956,0.130131,-0.248062,-0.636045
0.068078,0.127991,0.578858,-0.455632
-0.101478,0.124760,-0.794960,-0.835184
-0.096482,0.131295,-0.706736,-0.832457
-0.116493,0.127984,-0.903271,-0.892822
-0.117382,0.126604,-0.922533,-0.859654
-0.016384,0.129375,-0.062828,-0.435189
-0.061643,0.128337,-0.431330,-0.729951
-0.046067,0.131109,-0.293902,-0.701615
0.011659,0.127953,0.154762,-0.414309
-0.068983,0.127915,-0.494438,-0.673108
-0.022276,0.131199,-0.105836,-0.460961
-0.014899,0.126034,-0.055869,-0.373992
-0.043767,0.125288,-0.294350,-0.617624
-0.032016,0.126636,-0.193449,-0.612988
0.020160,0.128187,0.220006,-0.376817
-0.061644,0.127588,-0.434669,-0.680818
-0.054542,0.124953,-0.386178,-0.699430
-0.055088,0.130670,-0.368013,-0.662948
-0.039891,0.127254,-0.256068,-0.629987
-0.095348,0.130946,-0.699370,-0.791575
-0.086833,0.131447,-0.624985,-0.763012
-0.087723,0.125935,-0.665730,-0.804003
-0.089701,0.128944,-0.664010,-0.774759
-0.021880,0.124955,-0.114360,-0.413032
-0.012384,0.129817,-0.030876,-0.365096
0.029386,0.123491,0.296439,-0.329078
0.005977,0.128359,0.110812,-0.446182
-0.022816,0.126480,-0.119041,-0.438244
-0.079911,0.126369,-0.595571,-0.860285
-0.078956,0.126253,-0.587995,-0.840911
-0.015145,0.127945,-0.055079,-0.683943
-0.146213,0.129298,-1.157255,-0.934168
-0.019845,0.133539,-0.083047,-0.629303
-0.005860,0.127395,0.017753,-0.547029
-0.039143,0.131215,-0.238437,-0.601320
-0.034090,0.126006,-0.212081,-0.595668
-0.094485,0.129656,-0.700234,-0.799392
-0.024999,0.129406,-0.130735,-0.613561
-0.087558,0.130596,-0.635946,-0.761587
-0.082314,0.131894,-0.584974,-0.789077
0.006412,0.126844,0.114032,-0.452988
0.036950,0.126670,0.349992,-0.272286
-0.076460,0.132752,-0.532451,-0.744472
-0.063390,0.126831,-0.452620,-0.656130
-0.067516,0.124210,-0.500447,-0.731368
-0.062130,0.127562,-0.438766,-0.700111
-0.057429,0.125520,-0.408167,-0.691845
-0.128991,0.131069,-0.987601,-0.897890
-0.083899,0.128629,-0.616567,-0.798398
-0.051827,0.130037,-0.343998,-0.573741
-0.036297,0.130180,-0.218695,-0.647950
-0.041244,0.127154,-0.267498,-0.591013
-0.009662,0.121219,-0.019370,-0.503356
-0.067512,0.126972,-0.486775,-0.708160
-0.016740,0.129309,-0.065662,-0.601510
0.005397,0.125498,0.105809,-0.343463
-0.055210,0.127408,-0.381763,-0.685049
-0.054763,0.124823,-0.388477,-0.644856
-0.095893,0.128048,-0.722857,-0.829827
-0.061636,0.125880,-0.442083,-0.665479
-0.043534,0.130209,-0.276438,-0.728987
-0.061169,0.129307,-0.423194,-0.676455
-0.037470,0.123516,-0.247306,-0.625133
-0.011765,0.127519,-0.028869,-0.445235
-0.067071,0.127985,-0.478196,-0.714682
0.005209,0.129004,0.104983,-0.345804
-0.074417,0.126419,-0.548195,-0.738796
-0.114627,0.129011,-0.878790,-0.876013
-0.021888,0.131006,-0.103163,-0.651895
-0.025252,0.123640,-0.144858,-0.624955
-0.066974,0.130435,-0.465971,-0.711012
-0.008966,0.124718,-0.009682,-0.414949
-0.085374,0.126721,-0.640554,-0.824603
-0.031202,0.126874,-0.186203,-0.494173
-0.075296,0.128742,-0.543344,-0.778573
-0.029452,0.128559,-0.167959,-0.599947
-0.078037,0.129125,-0.564334,-0.775111
-0.051608,0.129268,-0.345026,-0.628688
0.006687,0.127040,0.116161,-0.388577
-0.140038,0.125374,-1.140112,-0.923983
-0.033161,0.128630,-0.197666,-0.664210
-0.085364,0.126275,-0.643181,-0.788215
-0.042384,0.127365,-0.276125,-0.691423
-0.066622,0.129065,-0.469368,-0.767454
-0.103017,0.128570,-0.780918,-0.849879
0.013576,0.128243,0.169545,-0.477770
-0.069619,0.125473,-0.512077,-0.748731
-0.056680,0.126910,-0.396070,-0.601352
-0.058558,0.128875,-0.403504,-0.736330
-0.046584,0.127800,-0.309107,-0.626046
-0.050998,0.128831,-0.341629,-0.713358
-0.054513,0.129348,-0.368398,-0.682233
-0.084560,0.130625,-0.610671,-0.789463
-0.129831,0.130490,-0.999914,-0.909511
0.047885,0.127282,0.431251,-0.357905
-0.062520,0.128151,-0.439441,-0.729160
-0.004734,0.127291,0.026559,-0.482577
-0.035973,0.128048,-0.221877,-0.631638
-0.078715,0.128057,-0.575819,-0.784600
0.020471,0.124880,0.224888,-0.438011
-0.101795,0.128574,-0.770261,-0.819661
0.031896,0.123916,0.315491,-0.280248
-0.070879,0.126220,-0.519079,-0.806072
-0.042511,0.126263,-0.280703,-0.673522
-0.088701,0.130509,-0.646070,-0.807548
-0.053012,0.127873,-0.361789,-0.642374
0.009833,0.129052,0.140572,-0.459500
-0.016757,0.126309,-0.070491,-0.609033
-0.073897,0.127894,-0.535996,-0.779558
-0.028933,0.126859,-0.167798,-0.678203
-0.045304,0.130639,-0.289253,-0.692587
-0.052900,0.126170,-0.367456,-0.718296
-0.051997,0.128550,-0.350822,-0.635857
-0.012842,0.126368,-0.038968,-0.606451
-0.068725,0.134418,-0.462077,-0.740248
-0.064671,0.127486,-0.460355,-0.682111
-0.072020,0.125409,-0.533054,-0.714057
-0.085575,0.126369,-0.644405,-0.800770
-0.064250,0.127430,-0.457133,-0.703585
-0.084627,0.128474,-0.623681,-0.846019
-0.014456,0.131140,-0.045193,-0.483973
-0.019661,0.124434,-0.097205,-0.564390
-0.096136,0.126942,-0.732383,-0.848570
-0.041606,0.126059,-0.273882,-0.673289
0.024872,0.129119,0.254998,-0.318672
-0.078572,0.130951,-0.559026,-0.790052
-0.057832,0.128083,-0.400808,-0.749441
-0.065943,0.130784,-0.455887,-0.707870
-0.060399,0.126372,-0.429569,-0.673224
-0.028994,0.129466,-0.162276,-0.600477
-0.058293,0.128486,-0.402934,-0.692778
-0.081926,0.128015,-0.603368,-0.758810
-0.015404,0.127720,-0.057554,-0.487866
-0.043152,0.131377,-0.269795,-0.619462
-0.098226,0.124505,-0.767794,-0.804852
-0.040264,0.130558,-0.249250,-0.646021
0.014807,0.129057,0.178599,-0.371875
-0.047993,0.130531,-0.311206,-0.748940
-0.012263,0.133276,-0.025679,-0.603922
-0.037452,0.129738,-0.229133,-0.697264
-0.105745,0.126475,-0.819975,-0.837506
-0.060673,0.126542,-0.431069,-0.626801
-0.077201,0.127304,-0.567178,-0.798977
-0.048206,0.125481,-0.330825,-0.603947
-0.029165,0.126447,-0.170682,-0.568190
-0.048361,0.126335,-0.328963,-0.695699
-0.084118,0.127366,-0.625865,-0.769596
-0.027922,0.127641,-0.157828,-0.699458
-0.072907,0.125358,-0.540886,-0.801058
-0.114323,0.129813,-0.869818,-0.867378
0.013946,0.126923,0.172795,-0.483748
-0.050334,0.125701,-0.347792,-0.688773
-0.035205,0.128756,-0.213653,-0.623710
-0.131505,0.130895,-1.011080,-0.909956
0.013468,0.126141,0.169339,-0.368072
-0.005050,0.125452,0.022517,-0.476015
-0.071587,0.126933,-0.521396,-0.728526
0.025389,0.129180,0.258899,-0.599586
-0.091223,0.128132,-0.682121,-0.807626
-0.073127,0.129285,-0.522335,-0.723843
-0.043063,0.126540,-0.284341,-0.633233
-0.013729,0.128478,-0.043128,-0.632982
-0.083609,0.126336,-0.627610,-0.778813
-0.031686,0.130426,-0.181449,-0.517536
-0.025166,0.125848,-0.139416,-0.620283
-0.119030,0.127857,-0.926797,-0.890440
-0.066591,0.128220,-0.473056,-0.690941
-0.044366,0.127240,-0.292815,-0.727946
-0.042810,0.130016,-0.271281,-0.721271
-0.104051,0.128357,-0.791424,-0.876057
-0.062723,0.128746,-0.438403,-0.657653
-0.062469,0.127315,-0.442711,-0.683115
-0.032148,0.126370,-0.195160,-0.616032
-0.001013,0.125627,0.054944,-0.570100
-0.077448,0.128699,-0.561754,-0.783393
-0.017105,0.129260,-0.068613,-0.647237
-0.055326,0.129747,-0.373521,-0.698002
-0.037841,0.126184,-0.242367,-0.512829
0.013073,0.128996,0.165440,-0.439117
-0.104631,0.126222,-0.812077,-0.834235
-0.071914,0.130615,-0.505776,-0.737041
-0.042559,0.124788,-0.285922,-0.651029
-0.035602,0.127437,-0.220553,-0.572777
-0.074454,0.128918,-0.535349,-0.721247
-0.020043,0.131020,-0.088754,-0.557563
0.008063,0.130104,0.126954,-0.433712
-0.113122,0.127612,-0.876484,-0.869105
-0.024494,0.128146,-0.129224,-0.633702
-0.027762,0.129553,-0.152331,-0.603571
-0.090396,0.131077,-0.656900,-0.854023
0.012225,0.123714,0.160238,-0.464683
-0.051810,0.129045,-0.347463,-0.680783
-0.101401,0.127668,-0.773227,-0.823256
-0.091702,0.127062,-0.693090,-0.799401
-0.084182,0.128071,-0.622267,-0.775672
-0.004345,0.127768,0.030027,-0.399963
-0.056829,0.131683,-0.378098,-0.635439
-0.055277,0.131472,-0.366413,-0.740913
-0.045172,0.127628,-0.298137,-0.598169
-0.026167,0.125429,-0.148511,-0.418341
-0.101530,0.130767,-0.752834,-0.876525
-0.064491,0.126921,-0.461508,-0.697914
-0.062290,0.128845,-0.434401,-0.715441
-0.056133,0.124930,-0.399684,-0.681651
-0.063233,0.128082,-0.445609,-0.666880
-0.114147,0.129481,-0.870919,-0.876386
0.029004,0.128438,0.287030,-0.530564
-0.038936,0.126854,-0.249432,-0.682691
-0.024167,0.124941,-0.133107,-0.546254
-0.048945,0.126737,-0.332380,-0.646114
-0.052104,0.128622,-0.351445,-0.731464
-0.040777,0.127947,-0.261206,-0.622179
0.017743,0.125128,0.203305,-0.514287
-0.058660,0.129381,-0.402223,-0.680603
-0.050983,0.129112,-0.340493,-0.729760
-0.038545,0.128742,-0.240737,-0.640145
-0.070495,0.128166,-0.505946,-0.750989
-0.039892,0.129128,-0.250441,-0.697121
-0.064340,0.128920,-0.451126,-0.716143
0.007871,0.126420,0.125367,-0.357960
0.004517,0.128109,0.099400,-0.481996
-0.023445,0.125208,-0.126673,-0.510656
-0.099150,0.127451,-0.755151,-0.829403
-0.058701,0.128428,-0.406524,-0.631116
-0.030390,0.127954,-0.177018,-0.594884
-0.098994,0.128263,-0.748197,-0.827661
-0.066000,0.128151,-0.468454,-0.735449
-0.022126,0.126544,-0.113355,-0.534450
-0.059120,0.130772,-0.400336,-0.731469
-0.096399,0.130390,-0.711803,-0.827380
-0.018935,0.124500,-0.091153,-0.414510
-0.054121,0.127901,-0.370763,-0.596027
-0.045730,0.130462,-0.293316,-0.625307
-0.029540,0.126390,-0.173853,-0.606650
-0.070737,0.128153,-0.508093,-0.766335
-0.055313,0.128183,-0.379597,-0.666717
-0.037794,0.129042,-0.233755,-0.625642
0.009839,0.127816,0.140675,-0.511767
-0.089409,0.128303,-0.665513,-0.769635
-0.168398,0.131270,-1.338290,-0.950890
-0.040485,0.124680,-0.268958,-0.658030
-0.039613,0.129485,-0.247133,-0.601485
-0.119311,0.129897,-0.912602,-0.878921
-0.026206,0.124171,-0.151641,-0.560072
-0.061270,0.129605,-0.422725,-0.745076
-0.092548,0.127087,-0.700288,-0.858118
-0.135201,0.129326,-1.057959,-0.912935
-0.108271,0.128966,-0.823645,-0.864212
-0.026418,0.131738,-0.137070,-0.635537
-0.102241,0.126164,-0.791392,-0.820675
-0.144890,0.129361,-1.144684,-0.917713
0.034175,0.133042,0.319403,-0.380568
-0.044507,0.127305,-0.293749,-0.669460
-0.070587,0.123599,-0.530219,-0.787700
-0.025783,0.128583,-0.138691,-0.504610
-0.087812,0.130341,-0.639591,-0.786828
-0.090776,0.131601,-0.656943,-0.837705
-0.077094,0.128643,-0.559002,-0.808313
0.057568,0.126839,0.504938,-0.255424
-0.052931,0.126983,-0.364589,-0.637755
-0.043292,0.129290,-0.277379,-0.618005
-0.030203,0.126453,-0.179089,-0.670313
-0.057972,0.127607,-0.403989,-0.635365
-0.049170,0.130746,-0.319973,-0.704396
-0.038940,0.126404,-0.250825,-0.586634
-0.108219,0.126009,-0.845505,-0.855106
-0.054115,0.127787,-0.371193,-0.596222
-0.052714,0.132513,-0.342109,-0.642707
-0.076720,0.128196,-0.558234,-0.774894
-0.088509,0.127758,-0.661134,-0.826673
-0.024539,0.128937,-0.127942,-0.652110
-0.024102,0.127329,-0.127752,-0.439540
-0.066253,0.127548,-0.473379,-0.715893
-0.058027,0.130195,-0.393727,-0.779939
-0.067329,0.126369,-0.488107,-0.702122
-0.037339,0.130442,-0.226248,-0.556948
-0.116380,0.124812,-0.928470,-0.875303
-0.111790,0.127355,-0.866698,-0.874058
-0.036990,0.127794,-0.230807,-0.681467
-0.054636,0.125875,-0.383194,-0.720365
-0.054064,0.126265,-0.376774,-0.673525
0.030294,0.126217,0.299747,-0.372395
-0.023341,0.125546,-0.125129,-0.563819
-0.060772,0.128013,-0.425460,-0.736041
-0.030437,0.128735,-0.175491,-0.578657
-0.028757,0.128768,-0.162062,-0.506613
-0.098753,0.130556,-0.730660,-0.859322
-0.079556,0.128709,-0.579362,-0.807631
0.028771,0.127695,0.286172,-0.395995
-0.001391,0.129947,0.054433,-0.677998
-0.061366,0.128554,-0.428036,-0.699182
0.014864,0.128072,0.179432,-0.404959
-0.043566,0.129968,-0.277493,-0.609278
-0.054467,0.127947,-0.373483,-0.598330
-0.010042,0.127068,-0.015700,-0.423473
-0.065579,0.126612,-0.472134,-0.724821
-0.040657,0.128987,-0.257117,-0.559653
-0.051266,0.125879,-0.354870,-0.673731
-0.086318,0.130298,-0.627250,-0.796836
0.010929,0.125627,0.149509,-0.552781
-0.033915,0.122886,-0.219173,-0.572083
0.009494,0.129512,0.137946,-0.356912
-0.084836,0.128302,-0.626422,-0.795572
-0.101753,0.126760,-0.782797,-0.840392
-0.091299,0.133189,-0.651786,-0.819995
-0.085756,0.130445,-0.621686,-0.765573
-0.062822,0.123985,-0.461069,-0.654912
-0.067823,0.127155,-0.488473,-0.753764
-0.041836,0.129740,-0.264267,-0.738822
-0.074671,0.132359,-0.519743,-0.757396
-0.075331,0.124203,-0.568200,-0.797174
-0.043191,0.125043,-0.290397,-0.606467
-0.130031,0.128396,-1.020164,-0.908989
-0.068861,0.124507,-0.510493,-0.680194
-0.077193,0.126731,-0.570229,-0.810112
-0.032879,0.127595,-0.197961,-0.714558
-0.084558,0.126389,-0.635514,-0.850785
-0.059172,0.128473,-0.410276,-0.727629
-0.086684,0.128477,-0.641154,-0.818700
-0.056069,0.127149,-0.390022,-0.630982
-0.037092,0.125481,-0.238253,-0.687264
-0.042134,0.126872,-0.275634,-0.594680
-0.086195,0.127813,-0.640989,-0.764213
0.014813,0.131351,0.177883,-0.468379
-0.039833,0.127723,-0.254201,-0.574772
-0.023627,0.128937,-0.120711,-0.578717
-0.088708,0.128832,-0.656199,-0.776902
-0.068125,0.128135,-0.486230,-0.693455
-0.016619,0.127906,-0.066868,-0.641373
-0.060200,0.129800,-0.413217,-0.674981
-0.042029,0.127641,-0.272287,-0.596753
-0.037970,0.125883,-0.244358,-0.569699
-0.031679,0.130387,-0.181416,-0.551146
-0.035918,0.126360,-0.226109,-0.586969
-0.008332,0.128862,-0.000267,-0.573142
-0.006257,0.128065,0.015204,-0.406918
-0.040057,0.125328,-0.263339,-0.650725
-0.134351,0.130451,-1.040152,-0.905681
-0.042039,0.130143,-0.264664,-0.641878
-0.072654,0.127445,-0.527871,-0.737770
-0.118403,0.127882,-0.921015,-0.876684
-0.028952,0.125981,-0.170071,-0.437778
-0.095017,0.124777,-0.737415,-0.806872
-0.065640,0.130826,-0.453271,-0.801661
-0.011706,0.127104,-0.028905,-0.431455
-0.124137,0.129001,-0.962475,-0.885629
-0.056355,0.130242,-0.379920,-0.661436
-0.108831,0.127749,-0.837642,-0.860067
-0.044706,0.126720,-0.297400,-0.691476
-0.072803,0.128135,-0.525479,-0.691664
-0.049980,0.126272,-0.342637,-0.685629
-0.051866,0.127610,-0.353305,-0.634887
-0.082635,0.125924,-0.621645,-0.780866
-0.045403,0.125194,-0.308275,-0.659674
-0.112217,0.132340,-0.832667,-0.894113
-0.085289,0.129370,-0.624048,-0.754361
-0.028238,0.126010,-0.164146,-0.666424
-0.069060,0.129965,-0.485279,-0.744887
-0.095583,0.126981,-0.727292,-0.828852
-0.133893,0.127053,-1.067347,-0.904471
-0.045702,0.125473,-0.309824,-0.658576
-0.079194,0.124266,-0.601527,-0.802231
-0.018313,0.125649,-0.084112,-0.589524
-0.019564,0.127501,-0.091021,-0.673426
-0.017916,0.131557,-0.071347,-0.592800
-0.080401,0.128327,-0.588683,-0.786482
-0.096003,0.127160,-0.729767,-0.819091
-0.088191,0.129563,-0.647437,-0.790924
-0.108282,0.129685,-0.818435,-0.842078
